StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,psy251,drawing1_response,drawing_2 response,drawing3_response,drawing4_response,drawing1alt_response,drawing2alt_response,drawing3alt_response,drawing4alt_response,mood_1,mood_2,mood_3,mood_4,mood_5,mood_6,mood_7,mood_8,mood_9,mood_10,mood_11,mood_12,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_6,ratings_7,ratings_8,ratings_9,ratings_10,ratings_11,ratings_12,ratings_13,ratings_14,ratings_15,gender,ethnicity,age
2025-12-04 19:44:58,2025-12-04 19:54:15,IP Address,100,556,TRUE,2025-12-04 19:54:15,R_5RihlXtWFEOEUPT,,,,,anonymous,EN,I understand,,,,,"I see a crescent moon, but the moon itself and the sky behind it create two faces right next to each other. The face from the sky looks like someone gasping (their mouth is open), and the face from the moon looks like someone with a very long nose. The nose is the empty space of the other face's mouth. ","Immediately it looks like a tall irregularly shaped beer glass, or some orange liquid with foam at the top. The foam and the liquid make two different faces, one facing upwards and one facing downwards. The top face has a single eye from a bubble of the orange liquid on the right.","Immediately it looks like a flower vase drawing on a piece of cloth. I don't see any faces in this image. It maybe looks like a geometric cat figure near the top of the image (ears two triangles at the top, eyes are one of the larger flowers, and chin is the smaller flowers), but it looks weird connected to the vase. I don't see much else in the image. ","This is a black and white pixel art drawing of a man with a wide chin, long nose, and a stern look. He has one ear (his right ear) and a smooth short gel looking hair style.",Moderately,Not at all,Moderately,Not at all,Slightly,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Very Much,Moderately,Moderately,Slightly,Not at all,Slightly,Slightly,Slightly,Slightly,Moderately,Slightly,Slightly,Not at all,Moderately,Moderately,Moderately,Male,Caucasian / European American,21
2025-12-04 19:37:50,2025-12-04 19:54:25,IP Address,100,994,TRUE,2025-12-04 19:54:25,R_31HDbSzEbbSKFvN,,,,,anonymous,EN,I understand,,,,,A yellow crescent moon and a human face profile merge in negative space. The image presents a visual illusion of duality.,The drawing displays an orange hourglass shape on black. White foam sits atop it. The image visually suggests a glass of beer and a figure with a wide-brimmed hat.,The image shows a blue vase shape on a white background. The white space around the blue object creates the profiles of two human faces looking toward each other. This composition uses figure/ground reversal to present a visual illusion of duality.,A simple line drawing depicts a man's face. The style is cartoonish and minimalist. The figure has a frowning expression. Heavy brows and a firm mouth suggest anger or disapproval. Dark hair is visible on top.,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Very Much,Not at all,Not at all,Moderately,Not at all,Very Much,Moderately,Moderately,Very Much,Not at all,Moderately,Slightly,Slightly,Moderately,Moderately,Slightly,Moderately,Not at all,Moderately,Slightly,Moderately,Male,Caucasian / European American,27
2025-12-04 19:46:27,2025-12-04 19:54:30,IP Address,100,483,TRUE,2025-12-04 19:54:30,R_3D2pFV8WYjwBZM6,,,,,anonymous,EN,I understand,A moon with a face looking at a smaller crescent moon,A glass of w2ater liquids,An animals face with a vase as a nose,a man with a large nose and a hairdo,,,,,Moderately,Not at all,Very Much,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Slightly,Slightly,Slightly,Moderately,Slightly,Very Much,Very Much,Extremely,Slightly,Moderately,Very Much,Extremely,Not at all,Not at all,Very Much,Moderately,Male,South Asian / South Asian American,26
2025-12-04 19:51:04,2025-12-04 19:54:37,IP Address,100,213,TRUE,2025-12-04 19:54:37,R_6CxLXHP1lPNrANt,,,,,anonymous,EN,I understand,"In this image, I see a side profile of a purple face with a sort of open mouth. ",In this image I see an orange drink with white foam on top of it,In this image I see a purple vase with leaves in it,"In this image, I see a mans face in black and white. ",,,,,Very Much,Not at all,Very Much,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Very Much,Not at all,Moderately,Moderately,Moderately,Slightly,Slightly,Slightly,Slightly,Slightly,Slightly,Slightly,Not at all,Not at all,Slightly,Slightly,Slightly,Slightly,Male,"Latino / Hispanic American,Native / American Indian",22
2025-12-04 19:53:48,2025-12-04 19:55:17,IP Address,100,88,TRUE,2025-12-04 19:55:17,R_663htSnRLDRQqu4,,,,,anonymous,EN,I understand,a woman crying,a beer,a vase,an angry man,,,,,Moderately,Slightly,Very Much,Not at all,Moderately,Slightly,Moderately,Slightly,Slightly,Moderately,Not at all,Slightly,Moderately,Moderately,Moderately,Not at all,Slightly,Moderately,Slightly,Moderately,Moderately,Moderately,Moderately,Slightly,Moderately,Moderately,Moderately,Male,Caucasian / European American,29
2025-12-04 19:49:55,2025-12-04 19:55:20,IP Address,100,324,TRUE,2025-12-04 19:55:20,R_6Vw31KTpO8HLoFp,,,,,anonymous,EN,I understand,,,,,a crescent moon with a big nose ,a beer in a curved glass overflowing,a flower vase with plants coming out,a man's face he looks Italian he has a swoop hairstyle sort of 50s esque,Slightly,Not at all,Slightly,Not at all,Moderately,Not at all,Slightly,Not at all,Not at all,Not at all,Not at all,Moderately,Slightly,Slightly,Moderately,Moderately,Slightly,Not at all,Not at all,Not at all,Slightly,Not at all,Moderately,Slightly,Very Much,Slightly,Slightly,Female,Black / African American,24
2025-12-04 19:48:32,2025-12-04 19:56:11,IP Address,100,459,TRUE,2025-12-04 19:56:12,R_3KjsapNbd9Ko6NP,,,,,anonymous,EN,I understand,,,,,"A yellow crescent moon with a face looking down, against a dark blue background. ","A tall orange shape with curves on the side. The top of it is white and has a couple of orange and white dots, making the figure resemble a glass full of beer. ","I see blue figures against a white background, and the combination seems to resemble a face with eyes, a nose, a mouth, and even eyebrows. ","A dark outline of a man's tall face, with a slight frown and black hair jutting forward. ",Slightly,Moderately,Moderately,Very Much,Slightly,Very Much,Slightly,Slightly,Very Much,Slightly,Not at all,Slightly,Moderately,Moderately,Slightly,Slightly,Moderately,Slightly,Slightly,Very Much,Very Much,Slightly,Not at all,Very Much,Very Much,Moderately,Very Much,Female,South Asian / South Asian American,26
2025-12-04 19:54:30,2025-12-04 19:57:02,IP Address,100,152,TRUE,2025-12-04 19:57:03,R_1TNwOzesG0mskO9,,,,,anonymous,EN,I understand,,,,,I see a yellow banana shaped moon with man face and a large nose ,I see a cup drink that is dripping out ,I see a blue flower vase ,I see a face of a man looks serious ,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Very Much,Slightly,Slightly,Very Much,Slightly,Moderately,Very Much,Very Much,Moderately,Slightly,Moderately,Slightly,Slightly,Slightly,Very Much,Very Much,Extremely,Moderately,Moderately,Moderately,Slightly,Female,"Caucasian / European American,Latino / Hispanic American",28
2025-12-04 19:46:19,2025-12-04 19:57:12,IP Address,100,652,TRUE,2025-12-04 19:57:12,R_5U2W4k4SeKQBDox,,,,,anonymous,EN,I understand,"I see a moon, specifically what looks like a crescent moon, but the crescent is created by a face blocking part of the moon. The face looks like someone in agony or despair. The moon itself also resembles a face, with what look like eyes, a nose, and mouth.","I see what reminds me a of drink, like a tall glass of beer. The “liquid” is orange. The glass narrows in the middle. The top line of liquid has some facial resemblances, but nothing clear. Behind the “glass” is a black background.","A sort of oriental-esque drawing. A large blue vase with smaller shapes around it, against an off white background. 2 shapes look like water droplets leaving the vase.",A man’s face. He has a large nose and chin. Fluffy but straight black hair.,,,,,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Very Much,Not at all,Not at all,Moderately,Not at all,Very Much,Not at all,Not at all,Slightly,Slightly,Slightly,Not at all,Slightly,Moderately,Moderately,Moderately,Very Much,Not at all,Slightly,Slightly,Not at all,Male,Caucasian / European American,27
2025-12-04 19:51:26,2025-12-04 19:57:17,IP Address,100,351,TRUE,2025-12-04 19:57:17,R_1BPEoPR15JdU4qr,,,,,anonymous,EN,I understand,,,,,"A yellow moon with a face, side profile. He has a long nose and chin. There is also a purple face too, also side profile. It looks like a cat nose on a human face.","It looks like a glass of beer with the foam overflowing. There is also a face in the foam, side profile. It has three dots coming out of its mouth.",I see a white tiger with purple face markings. I also see a vase with leaves coming out of it.,"I see an ugly man with a round head, long nose, and hair that looks like it came from that movie Grease. Looking closer, I see a mother sitting down hugging her child.",Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Very Much,Very Much,Extremely,Not at all,Very Much,Moderately,Moderately,Slightly,Very Much,Moderately,Slightly,Not at all,Slightly,Extremely,Extremely,Female,East Asian / East Asian American,22
2025-12-04 19:51:20,2025-12-04 19:57:50,IP Address,100,389,TRUE,2025-12-04 19:57:50,R_612dAnP2SXSGHrH,,,,,anonymous,EN,I understand,,,,,the moon with a long nose and lips and even see a little eye with a purple background ,Black background with some kind of glass with orange drink and some cream on top that are bubling looks like slowly the white cream is going down,gray background blue vase and blue things sticking out ,black drowning like a face with ears and nose and mouth ,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,Moderately,Not at all,Not at all,Extremely,Extremely,Female,Caucasian / European American,28
2025-12-04 19:53:09,2025-12-04 19:57:51,IP Address,100,282,TRUE,2025-12-04 19:57:52,R_7jOETpFQolHhOfV,,,,,anonymous,EN,I understand,"I see a down and blue looking moon a half moon. He has a long nose and seems sad. I see a little  smaller far away half moon as well. This half noon though, with the long nose doesn’t look like he’s having a good time. He sad, and not doing so good. Maybe he’s lonely. He’s all alone in space and feels isolated because he is ","This image is simple, it’s a beer that over foamed. Or it can be a nuclear plant that is over done and ready to bring mass destruction to us. It probably is just a fancy cup beer that over foam","A face, I see a face of an animal, maybe a lion? They seem mischievous, it’s not one you want to mess with, he may steal your wallet. ","A 8 bit style video game character, he does not look happy and someone YIU want to avoid at all cost.",,,,,Moderately,Very Much,Slightly,Very Much,Slightly,Very Much,Slightly,Very Much,Moderately,Slightly,Not at all,Slightly,Moderately,Slightly,Very Much,Slightly,Very Much,Moderately,Slightly,Moderately,Slightly,Slightly,Very Much,Slightly,Moderately,Moderately,Slightly,Male,Caucasian / European American,29
2025-12-04 19:50:32,2025-12-04 19:58:00,IP Address,100,448,TRUE,2025-12-04 19:58:01,R_14PvvfOPoC7Uhk5,,,,,anonymous,EN,I understand,,,,,I see a crescent moon and it kinda resembles the face of a man with a long nose,i think it looks like a vile bottle filled with an orange liquid but i also see the face of a man at the top,"i see a potted plant, specifically long leaves. but i also see the face of a beast/creature maybe?",i see a man that has the face of a squash and a black slickback hairstyle,Moderately,Not at all,Very Much,Not at all,Very Much,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Moderately,Moderately,Moderately,Very Much,Not at all,Very Much,Slightly,Slightly,Moderately,Moderately,Slightly,Very Much,Not at all,Very Much,Moderately,Moderately,Female,"Caucasian / European American,East Asian / East Asian American",22
2025-12-04 19:52:32,2025-12-04 19:58:28,IP Address,100,355,TRUE,2025-12-04 19:58:28,R_1fUIyl5eTmWlYxR,,,,,anonymous,EN,I understand,I see a moon with a face on it as well as a man in the sky that is opposing the moon's face as well. The face in the sky is in despair.,"I see a beer glass that is filled near the top. From the beer glass, I can make out a landscape of a desert as well.",I see a leafs in a pot that are opposing each other. Everything in the drawing is symmetrical as they have a face being shown from the shapes around the vase as well.,I see a man that looks japanese in the drawing and he has hair that is quite lopsided and shows a lot of volume on the right side of his head.,,,,,Slightly,Slightly,Moderately,Slightly,Not at all,Slightly,Slightly,Very Much,Not at all,Not at all,Not at all,Very Much,Slightly,Slightly,Very Much,Not at all,Slightly,Moderately,Slightly,Slightly,Moderately,Slightly,Very Much,Not at all,Not at all,Not at all,Slightly,Female,East Asian / East Asian American,21
2025-12-04 19:57:13,2025-12-04 19:58:32,IP Address,100,78,TRUE,2025-12-04 19:58:32,R_1j8qoYqfJPeJMbi,,,,,anonymous,EN,I understand,,,,,Face in the moon,A drink ,A flower vase,A man,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Extremely,Extremely,Very Much,Extremely,Extremely,Extremely,Not at all,Not at all,Slightly,Extremely,Extremely,Female,"Caucasian / European American,Black / African American",21
2025-12-04 19:53:32,2025-12-04 19:58:53,IP Address,100,320,TRUE,2025-12-04 19:58:53,R_6TZR9Qd27cGvstP,,,,,anonymous,EN,I understand,,,,,"I see a moon - or also, the blue negative space kind of looks like the side profile of a face with spotlight on it, sihouetted.",I see a tall glass of beer.,"I see a vase with a plant. Or also, a koala's face.","An older man, similar to Donald Trump, phenotypically.",Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Moderately,Extremely,Extremely,Extremely,Not at all,Extremely,Very Much,Very Much,Very Much,Very Much,Moderately,Slightly,Moderately,Moderately,Extremely,Very Much,Female,Black / African American,29
2025-12-04 19:50:44,2025-12-04 19:58:57,IP Address,100,492,TRUE,2025-12-04 19:58:57,R_3gBEluVbL9JHydn,,,,,anonymous,EN,I understand,I see a silhouette of a man that is sleeping with his mouth open.,"I see a tall cold glass of beer, with foam overflowing out from the top of the glass.","I see the face of a clown, making a smirking facial expression.",I see the face of a middle-aged man who is drowning and looks somewhat angry.,,,,,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,Very Much,Moderately,Moderately,Moderately,Very Much,Not at all,Not at all,Moderately,Moderately,Moderately,Very Much,Male,Caucasian / European American,27
2025-12-04 19:53:41,2025-12-04 19:59:12,IP Address,100,330,TRUE,2025-12-04 19:59:12,R_73CJZOF6wIar1xz,,,,,anonymous,EN,I understand,,,,,I see a yellow moon looking down that has a big nose. I also see a man or woman's face in a dark color looking up with an open mouth.,"I see a beverage with a foamy top, like a beer, that is frothing over the side of the glass. It also looks to have some bubbles rising to the top inside. ","I see a blue vase with plants or leaves sprouting out of the top. I also see an animal's white face with blue features, like a bear or something.",I se the scrunched up face of a man with only one ear showing. I also see a woman with long hair hugging or holding something. She is sitting down.,Moderately,Not at all,Slightly,Not at all,Moderately,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Moderately,Moderately,Slightly,Slightly,Not at all,Moderately,Moderately,Slightly,Very Much,Very Much,Moderately,Very Much,Not at all,Very Much,Slightly,Moderately,Male,East Asian / East Asian American,26
2025-12-04 19:40:50,2025-12-04 19:59:41,IP Address,100,1130,TRUE,2025-12-04 19:59:41,R_55FJsG3b117dZt5,,,,,anonymous,EN,I understand,,,,,dolphin or a moon,lava lamp or beer glass,intricate abstract vase ,cartoon man face,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Not at all,Moderately,Not at all,Slightly,Slightly,Slightly,Not at all,Very Much,Slightly,Not at all,Slightly,Slightly,Moderately,Not at all,Moderately,Slightly,Very Much,Moderately,Slightly,Female,Caucasian / European American,27
2025-12-04 19:55:20,2025-12-04 19:59:51,IP Address,100,271,TRUE,2025-12-04 19:59:51,R_6JJxYJVDr7uxLL7,,,,,anonymous,EN,I understand,"I see a crescent moon facing downwards at an angle, with a face present. There's a hooked nose present in its shape.","I see a tall glass of beer, with the foam rising and bubbling at the top. It looks like it's nearly filled, and could spill at any moment.","I see a blue vase with two prominent plant leaves coming out of it, stretching out into opposite directions. ","I see a wide-faced man staring back at me. He has a somewhat stern-looking expression, like he's judging me. His dark hair is parted and some of it seems to be poofed-up.",,,,,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Very Much,Very Much,Very Much,Very Much,Not at all,Very Much,Slightly,Slightly,Moderately,Moderately,Moderately,Slightly,Not at all,Not at all,Very Much,Very Much,Male,Caucasian / European American,28
2025-12-04 19:52:39,2025-12-04 19:59:52,IP Address,100,432,TRUE,2025-12-04 19:59:52,R_1jrMwpx38RxsfuM,,,,,anonymous,EN,I understand,"The moon and a face.. If you us a bit of imagination the moon has a face. The moons face has a nose, mouth, chin, and a brow ridge. Staring harder you can see more of a human face. The ""human face has a chin, jaw, open mouth, nose, and what would be a ""closed eye"".",A drink with foam spilling out. I also see what looks like canyons with the white sky as the background.,A vase and two flowers. I also see an Asian culture mask.,A very human face. If this was a live action movie this face would fit a live action Fred Flintstone.,,,,,Very Much,Not at all,Slightly,Not at all,Moderately,Not at all,Slightly,Not at all,Not at all,Slightly,Not at all,Moderately,Extremely,Extremely,Extremely,Not at all,Very Much,Very Much,Moderately,Extremely,Extremely,Extremely,Slightly,Not at all,Not at all,Very Much,Very Much,Male,Latino / Hispanic American,30
2025-12-04 19:55:38,2025-12-04 19:59:56,IP Address,100,257,TRUE,2025-12-04 19:59:57,R_1irJ8Or0pVXCbcJ,,,,,anonymous,EN,I understand,,,,,"This is a moon that is glowing yellow and tipped to the right a bit. It looks like it has a face (eyes , nose , mouth). It is on a dark purple background. ",There is a black background. In front of that is a glass that looks like it’s filled 90% with an orange liquid and 10% with a foam or cream that is white.,This looks like a blue flower pot. It’s drawn in an abstract way with an off white background. ,This looks like a sketch or pen drawing of a cartoon man. It shows his face with long black hair swooping over the top. ,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Very Much,Very Much,Moderately,Slightly,Slightly,Moderately,Moderately,Female,Caucasian / European American,24
2025-12-04 19:47:25,2025-12-04 20:00:53,IP Address,100,807,TRUE,2025-12-04 20:00:53,R_7jwNiZipE2hdj1v,,,,,anonymous,EN,I understand,I see a yin and yang-style contrast with a picture of the moon. One side shows a tired old man's face on a banana; the other shows a man yawning.,"I see a high-end glass of beer, likely served from a bar or restaurant.","I see a painting of a vase with two leafs sprouting out of it, with some fancy design outside.",I see the face of a disgruntled overweight man with a strange hairdo.,,,,,Extremely,Not at all,Extremely,Not at all,Extremely,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Very Much,Moderately,Moderately,Very Much,Not at all,Moderately,Moderately,Slightly,Moderately,Moderately,Not at all,Not at all,Very Much,Very Much,Very Much,Very Much,Male,Caucasian / European American,25
2025-12-04 19:57:57,2025-12-04 20:00:58,IP Address,100,181,TRUE,2025-12-04 20:00:59,R_1eaKbca7UbeY2qt,,,,,anonymous,EN,I understand,A moon looking down and a face looking up with its mouth open.,A tall glass of beer,A vase with flowers coming out,"A man with a plump face, looking angry.",,,,,Very Much,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Very Much,Slightly,Slightly,Moderately,Not at all,Moderately,Slightly,Moderately,Moderately,Moderately,Slightly,Slightly,Not at all,Not at all,Moderately,Moderately,Male,Caucasian / European American,28
2025-12-04 19:55:41,2025-12-04 20:01:32,IP Address,100,351,TRUE,2025-12-04 20:01:33,R_3ylrNbk2gUSCY2b,,,,,anonymous,EN,I understand,,,,,"At first I saw a face crying upwards to the moon, and their profile is silhouetted from the full moon. Then I saw a half moon with a face and a long nose and chin. ",Bubbling science haha. Something in some kind of flask and it's bubbling upwards. ,I see a koala face squinting at me. I can also see a vase with a plant in it and it's balancing on two forks with twin mountain peaks in the background.,"Instantly a cartoon guy from like a newspaper of something. If I turn my head another way, it's a blobby alien with two large eyes, pointing at the sky with one blobby arm and the other arm is at its side.",Very Much,Not at all,Moderately,Not at all,Very Much,Not at all,Moderately,Not at all,Not at all,Slightly,Not at all,Extremely,Very Much,Very Much,Moderately,Not at all,Very Much,Moderately,Slightly,Moderately,Moderately,Slightly,Slightly,Moderately,Very Much,Extremely,Very Much,Non-binary / third gender,Caucasian / European American,26
2025-12-04 19:49:20,2025-12-04 20:01:45,IP Address,100,744,TRUE,2025-12-04 20:01:45,R_5ha5FsIPwp5PdT9,,,,,anonymous,EN,I understand,,,,,the nose of a dr. Seuss who or a cat in the shadow of the moon ,looking at a village in New Mexico in the distance through the top of a keyhole,a vase of flowers on a quirky shaped table ,angry older man staring at a wall,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Moderately,Not at all,Not at all,Slightly,Not at all,Moderately,Slightly,Moderately,Moderately,Not at all,Very Much,Slightly,Moderately,Slightly,Extremely,Very Much,Moderately,Not at all,Not at all,Slightly,Slightly,Female,Caucasian / European American,26
2025-12-04 19:59:45,2025-12-04 20:02:26,IP Address,100,160,TRUE,2025-12-04 20:02:26,R_6ePstiWRnB3ubXv,,,,,anonymous,EN,I understand,I see a person with their head tipped back in front of a full moon and their mouth open like they are sleeping ,This looks like a pint of beer to me ,"I see a vase that potentially has water flowing out of the top. My instinct is to say that I see someone holding it, but I'm not really sure about that part. ",This is a man with a slightly frustrated face ,,,,,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Not at all,Slightly,Not at all,Very Much,Moderately,Moderately,Moderately,Not at all,Moderately,Slightly,Moderately,Moderately,Very Much,Slightly,Moderately,Slightly,Moderately,Moderately,Moderately,Female,Caucasian / European American,27
2025-12-04 19:47:59,2025-12-04 20:02:32,IP Address,100,873,TRUE,2025-12-04 20:02:32,R_717ov1ammHvJ85t,,,,,anonymous,EN,I understand,,,,,I see the man in the moon in a blue sky. ,I glass of spirits or beer.,"A polar bear face up close, cartoon style. ",A cartoon man's face. ,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,Not at all,Slightly,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,Slightly,Moderately,Moderately,Slightly,Moderately,Moderately,Slightly,Moderately,Slightly,Moderately,Slightly,Slightly,Female,"Caucasian / European American,Black / African American",30
2025-12-04 19:55:49,2025-12-04 20:02:38,IP Address,100,408,TRUE,2025-12-04 20:02:38,R_71I2xEHaaIfaotc,,,,,anonymous,EN,I understand,"a person with mouth open, a moon with a big nose, ","glass of beer, person looking up with mouth open","vase of plant inside, ",angry old man ,,,,,Very Much,Moderately,Slightly,Extremely,Moderately,Slightly,Very Much,Very Much,Moderately,Moderately,Slightly,Extremely,Extremely,Moderately,Slightly,Very Much,Very Much,Moderately,Slightly,Slightly,Extremely,Very Much,Moderately,Very Much,Moderately,Moderately,Moderately,Female,Caucasian / European American,28
2025-12-04 19:57:57,2025-12-04 20:02:43,IP Address,100,286,TRUE,2025-12-04 20:02:44,R_7o2o9KlVwdtUdPj,,,,,anonymous,EN,I understand,I see the shape of a half moon with facial features in a yellow color. I also see the outline of another face in dark blue. It looks like someone sleeping with their mouth open.,I see a tall beer glass with beer in it and bubbles. I can also vaguely see the outline of mountains when I look at the orange color.,I see a vase with flowers in it. ,I see a man’s head with black hair and a neutral mouth.,,,,,Very Much,Not at all,Very Much,Not at all,Very Much,Not at all,Moderately,Slightly,Moderately,Moderately,Not at all,Very Much,Very Much,Very Much,Extremely,Not at all,Extremely,Very Much,Very Much,Extremely,Extremely,Very Much,Very Much,Not at all,Not at all,Very Much,Very Much,Female,Caucasian / European American,28
2025-12-04 19:52:43,2025-12-04 20:03:15,IP Address,100,632,TRUE,2025-12-04 20:03:15,R_3IHkllqEaw8Uwdb,,,,,anonymous,EN,I understand,man snoring,A tall glass of nice cold beer,A blue vase with some sort of rope under it.,A guy with a very distasteful look on his face.,,,,,Moderately,Slightly,Slightly,Slightly,Slightly,Not at all,Slightly,Moderately,Not at all,Slightly,Not at all,Not at all,Moderately,Moderately,Slightly,Not at all,Slightly,Slightly,Not at all,Slightly,Very Much,Slightly,Slightly,Moderately,Moderately,Moderately,Moderately,Male,Latino / Hispanic American,19
2025-12-04 19:55:44,2025-12-04 20:03:37,IP Address,100,473,TRUE,2025-12-04 20:03:38,R_3VLclCfJZ6tWREY,,,,,anonymous,EN,I understand,I see a girl in agony and also the moons,a cup of beer and a mountain valley,I see a vase and a face,cartoon guy,,,,,Very Much,Very Much,Moderately,Slightly,Moderately,Moderately,Very Much,Moderately,Slightly,Slightly,Moderately,Slightly,Extremely,Very Much,Slightly,Very Much,Moderately,Very Much,Extremely,Slightly,Very Much,Very Much,Very Much,Very Much,Moderately,Slightly,Moderately,Male,"Caucasian / European American,Latino / Hispanic American",30
2025-12-04 20:00:47,2025-12-04 20:03:42,IP Address,100,175,TRUE,2025-12-04 20:03:42,R_1C9dxZg3IcKqpuV,,,,,anonymous,EN,I understand,,,,,A half crescent moon with a face.,A alcoholic beverage ,A potted plant,A angry man,Very Much,Not at all,Moderately,Not at all,Very Much,Slightly,Extremely,Not at all,Not at all,Moderately,Not at all,Very Much,Very Much,Very Much,Moderately,Not at all,Very Much,Moderately,Slightly,Very Much,Extremely,Slightly,Very Much,Slightly,Extremely,Not at all,Slightly,Male,Caucasian / European American,30
2025-12-04 20:03:22,2025-12-04 20:06:21,IP Address,100,179,TRUE,2025-12-04 20:06:21,R_7PLwZtNzDTA2AZA,,,,,anonymous,EN,I understand,I see a moon but it also kind of looks like a face with an overpronounced nose. ,It looks like a beer with a lot of foam on the top and overflowing down the sides. ,It looks like a textile that depicts a vase and some other detailing. ,That looks like a man’s face with a very strong chin and a white nose with a pinched in forehead. ,,,,,Moderately,Slightly,Moderately,Slightly,Moderately,Not at all,Slightly,Not at all,Not at all,Not at all,Not at all,Moderately,Slightly,Slightly,Very Much,Slightly,Moderately,Moderately,Very Much,Very Much,Moderately,Slightly,Slightly,Not at all,Slightly,Moderately,Slightly,Female,Caucasian / European American,27
2025-12-04 19:57:24,2025-12-04 20:06:22,IP Address,100,538,TRUE,2025-12-04 20:06:23,R_71WLFYgnDvSWCzg,,,,,anonymous,EN,I understand,I see a Eclipse moon with a face in it.,"I see a cold drink with some ice ice in it, perhaps a beer?",I see a purple vase sitting on a platform with some plants coming out of of it. Kinda looks like a vice if you look hard enough maybe a monkey? The one with the red face ?,I see a man. Looks like a fat superman. Could also be like a bad fruit or something like a pear.,,,,,Moderately,Not at all,Moderately,Slightly,Moderately,Not at all,Very Much,Not at all,Not at all,Very Much,Not at all,Moderately,Moderately,Slightly,Very Much,Not at all,Very Much,Moderately,Very Much,Very Much,Very Much,Moderately,Very Much,Moderately,Slightly,Very Much,Very Much,Male,Black / African American,26
2025-12-04 19:57:31,2025-12-04 20:06:23,IP Address,100,532,TRUE,2025-12-04 20:06:23,R_3R4x3WhyXxqqG0Q,,,,,anonymous,EN,I understand,,,,,"I see a toe-nail shaped yellow moon on a dark purple background. There is a face on the moon with a large nose, small pursed lips, and a flat forehead. ",I see a tall pint of orange beer with white foam on top. The beer is on a black background.,"This drawing is indigo colored on a white background. It looks as though it were cut out from paper, hence the mirror images on both sides. I see a vase either growing something from it or spilling water out of it.","I see a black and white cartoon of a man's face. It looks like it could be AI generated because it does not make sense to look a the details of the face. I see a tall coif of black hair, but everything beneath that does not make sense. The eye blends into what is supposed to be the nose, and the other eye is an angry slit. The face overall looks unsatisfied.",Moderately,Slightly,Very Much,Not at all,Very Much,Not at all,Moderately,Slightly,Not at all,Not at all,Not at all,Very Much,Not at all,Not at all,Slightly,Very Much,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very Much,Extremely,Not at all,Not at all,Non-binary / third gender,Caucasian / European American,24
